post_id	date	num_likes	num_angry	num_shares
904277726319518_2244788862268391	2019-04-03T01:55:25+0000	19154	3363	4770
904277726319518_2243769499036994	2019-04-02T11:04:34+0000	17445	743	2218
904277726319518_2243220922425185	2019-04-02T01:17:37+0000	8817	2229	4862
904277726319518_2157802730951756	2019-04-02T00:18:28+0000	3547	108	1553
904277726319518_2242256452521632	2019-04-01T11:42:41+0000	3447	474	959
904277726319518_2242123282534949	2019-04-01T09:35:51+0000	2999	5	315
904277726319518_2241656402581637	2019-04-01T01:09:32+0000	3513	2	717
904277726319518_2241338135946797	2019-03-31T20:03:17+0000	19709	10709	10520
904277726319518_2237689116311699	2019-03-29T13:02:40+0000	4496	28	921
904277726319518_2234534269960517	2019-03-27T12:10:40+0000	2394	183	864
904277726319518_2233161736764437	2019-03-26T15:04:00+0000	9423	22	1215
904277726319518_2233030446777566	2019-03-26T13:21:49+0000	8103	35	714
904277726319518_2231548160259128	2019-03-25T13:42:20+0000	8218	3313	4412
904277726319518_2231284993618778	2019-03-25T10:25:13+0000	5325	35	1755
904277726319518_2228576280556316	2019-03-23T14:37:19+0000	36842	820	19963
904277726319518_2228383523908925	2019-03-23T12:32:22+0000	9298	549	6093
904277726319518_2225503914196886	2019-03-21T13:46:46+0000	9889	7108	10457
904277726319518_2225443614202916	2019-03-21T12:54:10+0000	2778	135	682
904277726319518_2224100701003874	2019-03-20T14:21:11+0000	3297	741	1418
904277726319518_2224017637678847	2019-03-20T13:26:15+0000	5455	2755	6859
904277726319518_2223766134370664	2019-03-20T10:14:59+0000	2937	211	1103
904277726319518_325752998294736	2019-03-20T00:35:12+0000	5547	105	5184
904277726319518_2222917634455514	2019-03-19T19:17:02+0000	11177	25	3838
904277726319518_2222810357799575	2019-03-19T17:22:02+0000	4443	2203	3663
904277726319518_2222452741168670	2019-03-19T12:29:59+0000	16384	5703	7182
904277726319518_2220989421315002	2019-03-18T11:37:15+0000	5654	1381	2791
904277726319518_2220158778064733	2019-03-17T20:34:52+0000	23512	13	4586
904277726319518_2218717868208824	2019-03-16T20:54:55+0000	1837	9	211
904277726319518_2218137751600169	2019-03-16T12:14:09+0000	4294	82	679
904277726319518_2215937845153493	2019-03-15T00:52:11+0000	11743	9	1812
904277726319518_2215553495191928	2019-03-14T18:25:19+0000	27725	5118	23802
904277726319518_2215004191913525	2019-03-14T10:33:21+0000	12324	161	2516
904277726319518_2214357178644893	2019-03-13T18:32:29+0000	6016	4	164
904277726319518_2213964058684205	2019-03-13T11:19:01+0000	1520	293	417
904277726319518_2213444982069446	2019-03-13T00:28:13+0000	3441	110	533
904277726319518_2212792532134691	2019-03-12T14:03:42+0000	20676	1866	9339
904277726319518_2212753995471878	2019-03-12T13:36:22+0000	14508	125	5838
904277726319518_2212653822148562	2019-03-12T12:09:45+0000	29819	148	7589
904277726319518_2211531405594137	2019-03-11T15:25:29+0000	2155	223	848
904277726319518_2211419375605340	2019-03-11T13:47:16+0000	5154	3792	3131
904277726319518_2211352715612006	2019-03-11T12:56:12+0000	6789	16	489
904277726319518_2211211125626165	2019-03-11T11:37:09+0000	12590	2634	4543
904277726319518_2210634095683868	2019-03-10T22:44:53+0000	3058	22	575
904277726319518_2210472255700052	2019-03-10T19:31:57+0000	2267	286	497
904277726319518_2210342519046359	2019-03-10T17:13:31+0000	5580	5	378
904277726319518_2209128232501121	2019-03-09T18:59:01+0000	12650	21	3246
904277726319518_2207652529315358	2019-03-08T16:59:18+0000	2271	11	208
904277726319518_2207427489337862	2019-03-08T13:44:20+0000	8296	1	938
904277726319518_2206676276079650	2019-03-08T00:13:30+0000	55886	7	28085
904277726319518_2206115756135702	2019-03-07T15:51:11+0000	11083	4298	6024
904277726319518_2206048062809138	2019-03-07T14:45:48+0000	16936	145	6850
904277726319518_2205967069483904	2019-03-07T13:40:03+0000	11131	67	2933
904277726319518_2205746459505965	2019-03-07T11:30:00+0000	6884	90	2194
904277726319518_2205714212842523	2019-03-07T10:29:34+0000	5444	298	2299
904277726319518_2205095096237768	2019-03-06T22:17:51+0000	10283	10	1840
904277726319518_2204959519584659	2019-03-06T21:05:00+0000	31575	759	12388
904277726319518_2204956576251620	2019-03-06T20:18:36+0000	15073	2505	4434
904277726319518_2204333582980586	2019-03-06T11:14:23+0000	16756	5	1636
904277726319518_2203615046385773	2019-03-05T21:24:04+0000	10214	1142	1097
904277726319518_2203112086436069	2019-03-05T13:33:31+0000	45018	4	18997
904277726319518_2201558586591419	2019-03-04T11:31:32+0000	4949	770	1322
904277726319518_2200788790001732	2019-03-03T21:13:04+0000	13248	3872	4549
904277726319518_2200465913367353	2019-03-03T16:15:55+0000	9324	6	652
904277726319518_2200320770048534	2019-03-03T14:09:51+0000	9438	10	4888
904277726319518_2200130306734247	2019-03-03T12:06:15+0000	26809	36	4528
904277726319518_2199311123482832	2019-03-02T22:33:58+0000	20025	65	8466
904277726319518_2197677893646155	2019-03-01T21:21:42+0000	54021	63	33542
904277726319518_2197108977036380	2019-03-01T13:01:29+0000	5967	139	1755
904277726319518_2196055303808414	2019-02-28T18:09:16+0000	5795	188	7115
904277726319518_2195011670579444	2019-02-28T01:02:31+0000	11435	2591	4720
904277726319518_2194229317324346	2019-02-27T14:15:00+0000	2560	110	1310
904277726319518_2194245120656099	2019-02-27T13:15:50+0000	16386	84	4843
904277726319518_2194212903992654	2019-02-27T12:53:47+0000	4819	1565	9137
904277726319518_2193346064079338	2019-02-26T21:06:38+0000	8565	1827	3516
904277726319518_2192975800783031	2019-02-26T15:29:40+0000	13679	246	5708
904277726319518_2192765137470764	2019-02-26T12:46:12+0000	2687	11	561
904277726319518_2192099900870621	2019-02-26T01:06:06+0000	7143	1050	765
904277726319518_2191987854215159	2019-02-25T23:25:10+0000	17345	28	6580
904277726319518_2190015147745763	2019-02-24T16:09:57+0000	3742	256	1906
904277726319518_2189787081101903	2019-02-24T13:41:07+0000	5131	1183	2597
904277726319518_2188936527853625	2019-02-24T00:08:35+0000	1910	230	1041
904277726319518_2188634507883827	2019-02-23T19:07:51+0000	12558	307	4648
904277726319518_2188215354592409	2019-02-23T14:28:00+0000	4081	4934	3616
904277726319518_2188213214592623	2019-02-23T13:40:25+0000	10182	126	4992
904277726319518_2186608711419740	2019-02-22T13:35:28+0000	4306	1114	1860
904277726319518_2184923714921573	2019-02-21T12:30:45+0000	4957	1411	1494
904277726319518_2183771295036815	2019-02-20T17:56:52+0000	6593	634	662
904277726319518_2182320418515236	2019-02-19T21:47:56+0000	51534	19	13309
904277726319518_2182127408534537	2019-02-19T18:44:27+0000	27251	519	9975
904277726319518_2181495545264390	2019-02-19T09:49:26+0000	7095	168	3594
904277726319518_2180977138649564	2019-02-19T00:13:53+0000	5393	88	3018
904277726319518_2180288442051767	2019-02-18T13:38:19+0000	5355	18	880
904277726319518_2180092458738032	2019-02-18T11:13:12+0000	2539	156	889
904277726319518_2180046235409321	2019-02-18T10:27:45+0000	4462	6	182
904277726319518_2178560202224591	2019-02-17T11:46:17+0000	3397	395	3792
904277726319518_2178543628892915	2019-02-17T11:32:55+0000	17204	536	7870
904277726319518_2176954475718497	2019-02-16T13:21:47+0000	5789	46	697
904277726319518_2176117965802148	2019-02-16T01:27:53+0000	9004	21	1297
904277726319518_536365943518888	2019-02-15T23:31:36+0000	4908	93	1756
904277726319518_1150877861761830	2019-02-15T23:20:50+0000	2384	14	299
904277726319518_2116019051809784	2019-02-15T22:11:06+0000	4935	27	1331
904277726319518_2175852685828676	2019-02-15T21:55:50+0000	13351	9	2492
904277726319518_854229984923198	2019-02-15T20:26:41+0000	5288	13	2105
904277726319518_2269059626478426	2019-02-15T20:03:19+0000	2920	19	584
904277726319518_2173965429350735	2019-02-14T20:11:36+0000	22541	22	3263
904277726319518_2173516342728977	2019-02-14T14:34:28+0000	19953	11	6421
904277726319518_2173230822757529	2019-02-14T11:15:00+0000	6221	2051	4118
904277726319518_2170224076391537	2019-02-12T17:20:32+0000	3239	802	1391
904277726319518_2170124069734871	2019-02-12T16:01:38+0000	7646	4	1322
904277726319518_2378921295727453	2019-02-12T14:06:38+0000	3021	38	1020
904277726319518_2169847746429170	2019-02-12T13:02:31+0000	1857	8	101
904277726319518_2169806649766613	2019-02-12T12:27:54+0000	3645	1510	1564
904277726319518_2169654769781801	2019-02-12T10:14:36+0000	5303	1349	3136
904277726319518_2168787809868497	2019-02-11T18:31:14+0000	5227	2	135
904277726319518_2168153673265244	2019-02-11T09:43:23+0000	13346	442	5039
904277726319518_2166919020055376	2019-02-10T14:55:29+0000	3524	256	698
904277726319518_2166872546726690	2019-02-10T13:51:42+0000	8521	2214	7801
904277726319518_2166819840065294	2019-02-10T13:00:04+0000	4079	65	1160
904277726319518_2166179576795987	2019-02-10T01:45:39+0000	10355	51	1291
904277726319518_311310276404275	2019-02-09T20:37:47+0000	3262	550	886
904277726319518_2165127940234484	2019-02-09T11:13:25+0000	6076	461	1737
904277726319518_2163600123720599	2019-02-08T11:43:39+0000	3981	3986	5124
904277726319518_2162270890520189	2019-02-07T13:45:34+0000	3777	7	251
904277726319518_2161131863967425	2019-02-06T19:39:51+0000	3499	4	173
904277726319518_2160767974003814	2019-02-06T14:46:49+0000	7158	283	2661
904277726319518_2160578744022737	2019-02-06T13:05:36+0000	2820	435	348
904277726319518_2160498750697403	2019-02-06T12:06:08+0000	2256	533	905
904277726319518_2160400954040516	2019-02-06T10:35:06+0000	4199	3437	1689
904277726319518_2159341310813147	2019-02-05T17:38:19+0000	16878	54	942
904277726319518_2158883194192292	2019-02-05T11:53:12+0000	11780	2312	3642
904277726319518_2158029657610979	2019-02-04T20:57:50+0000	6368	5797	6318
904277726319518_2157957084284903	2019-02-04T19:52:18+0000	11176	197	1332
904277726319518_2157358004344811	2019-02-04T12:16:09+0000	6695	10	1694
904277726319518_2157343207679624	2019-02-04T12:02:38+0000	3105	6	142
904277726319518_2156103484470263	2019-02-03T17:05:59+0000	3382	862	1415
904277726319518_2156102777803667	2019-02-03T16:10:23+0000	6478	48	1578
904277726319518_2156051984475413	2019-02-03T15:12:05+0000	2325	0	110
904277726319518_2155905914490020	2019-02-03T13:31:17+0000	7516	220	1601
904277726319518_2155740501173228	2019-02-03T12:15:24+0000	33732	6	6896
904277726319518_2155735741173704	2019-02-03T11:09:42+0000	4948	142	609
904277726319518_2153419664738645	2019-02-01T20:42:56+0000	13044	2492	6346
904277726319518_2151684201578858	2019-01-31T16:48:35+0000	8077	3775	3821
904277726319518_2151445318269413	2019-01-31T13:36:18+0000	11888	442	3413
904277726319518_2150580851689193	2019-01-30T23:36:40+0000	2824	197	675
904277726319518_2150306961716582	2019-01-30T19:17:34+0000	4606	22	348
904277726319518_2149340968479848	2019-01-30T09:30:46+0000	19991	977	2845
904277726319518_2148735618540383	2019-01-29T22:58:38+0000	30134	75	2873
904277726319518_2148408215239790	2019-01-29T18:04:59+0000	6139	3	657
904277726319518_2148340278579917	2019-01-29T17:11:23+0000	5591	10	280
904277726319518_2148053771941901	2019-01-29T14:35:48+0000	2671	881	1952
904277726319518_2147987918615153	2019-01-29T13:47:26+0000	9992	20	2502
904277726319518_2147964721950806	2019-01-29T12:56:18+0000	4060	127	1352
904277726319518_2146308178783127	2019-01-28T11:05:26+0000	11572	1024	4976
904277726319518_2145365572210721	2019-01-27T18:28:41+0000	10411	3187	7477
904277726319518_2143611065719505	2019-01-26T15:36:03+0000	1152	7	102
904277726319518_2143200372427241	2019-01-26T10:38:45+0000	7310	326	1814
904277726319518_2142111405869471	2019-01-25T17:23:54+0000	4037	704	1673
904277726319518_2141879105892701	2019-01-25T14:48:46+0000	5028	923	2059
904277726319518_2141828329231112	2019-01-25T14:11:50+0000	8610	21	579
904277726319518_2141636845916927	2019-01-25T11:28:25+0000	19389	11430	10118
904277726319518_2140987115981900	2019-01-24T23:00:58+0000	87129	122	16659
904277726319518_2140578309356114	2019-01-24T16:08:04+0000	5904	11	806
904277726319518_2140147892732489	2019-01-24T10:40:51+0000	14330	47	2138
904277726319518_2139383199475625	2019-01-23T19:54:48+0000	9547	9	1728
904277726319518_2138745802872698	2019-01-23T11:05:03+0000	5477	10	987
904277726319518_2138184969595448	2019-01-23T00:30:44+0000	11444	11	2546
904277726319518_2138156559598289	2019-01-22T23:22:48+0000	24891	94	7342
904277726319518_2196242877304328	2019-01-22T19:18:41+0000	8055	147	3342
904277726319518_549903078861443	2019-01-22T19:13:55+0000	5790	20	2796
904277726319518_2137323716348240	2019-01-22T12:30:59+0000	3769	4	324
904277726319518_2137220996358512	2019-01-22T10:02:01+0000	5995	5	886
904277726319518_2136071623140116	2019-01-21T14:18:22+0000	13729	439	1319
904277726319518_2135218189892126	2019-01-20T22:56:21+0000	16442	9	1271
904277726319518_2135045586576053	2019-01-20T20:15:48+0000	9293	124	3036
904277726319518_2134483503298928	2019-01-20T12:37:31+0000	11704	7	950
904277726319518_2134304213316857	2019-01-20T09:37:16+0000	9963	169	2921
904277726319518_2133388510075094	2019-01-19T18:00:23+0000	12369	270	6010
904277726319518_2132794776801134	2019-01-19T09:55:08+0000	16184	1335	6286
904277726319518_2131786813568597	2019-01-18T16:23:14+0000	18447	16	1785
904277726319518_2130438097036802	2019-01-17T17:43:58+0000	4473	1	515
904277726319518_2130298060384139	2019-01-17T15:40:38+0000	23339	9515	12302
904277726319518_2130015453745733	2019-01-17T12:20:47+0000	5970	1197	2630
904277726319518_2129829623764316	2019-01-17T09:25:29+0000	5331	2065	3059
904277726319518_2128453447235267	2019-01-16T10:01:29+0000	13723	21	1559
904277726319518_2127754190638526	2019-01-15T21:00:21+0000	24721	10	2776
904277726319518_2127550847325527	2019-01-15T17:54:37+0000	3524	5	738
904277726319518_2127079150706030	2019-01-15T11:16:41+0000	10522	870	1962
904277726319518_2126260720787873	2019-01-14T20:15:01+0000	11455	14	1701
904277726319518_2126214367459175	2019-01-14T19:30:42+0000	3590	1895	1273
904277726319518_2124678934279385	2019-01-13T18:16:34+0000	7558	7	1508
904277726319518_2124259657654646	2019-01-13T13:16:06+0000	9870	18	2442
904277726319518_2123270321086913	2019-01-12T20:12:09+0000	4956	3361	2429
904277726319518_2123209751092970	2019-01-12T19:17:54+0000	14371	723	4303
904277726319518_2122973974449881	2019-01-12T15:58:13+0000	13397	3594	4413
904277726319518_2121612594586019	2019-01-11T17:20:19+0000	10769	832	4608
904277726319518_2120439584703320	2019-01-10T21:12:42+0000	3661	1	149
904277726319518_2120362448044367	2019-01-10T20:05:17+0000	7690	3	494
904277726319518_2120221654725113	2019-01-10T18:07:05+0000	15057	59	2608
904277726319518_2119703841443561	2019-01-10T10:36:06+0000	5082	868	1590
904277726319518_2119026688177943	2019-01-09T21:23:32+0000	18629	93	4159
904277726319518_2118908728189739	2019-01-09T19:29:09+0000	8470	6358	5697
904277726319518_2118746841539261	2019-01-09T17:00:57+0000	4710	3021	3139
904277726319518_2118377841576161	2019-01-09T12:30:20+0000	14240	23	5677
904277726319518_2118328444914434	2019-01-09T11:15:49+0000	12021	2258	4176
904277726319518_2117107261703219	2019-01-08T13:47:58+0000	4652	42	558
904277726319518_2117010245046254	2019-01-08T12:25:27+0000	12882	1755	4473
904277726319518_2116930055054273	2019-01-08T11:12:55+0000	21835	52	5294
904277726319518_2116164018464210	2019-01-07T21:13:18+0000	13493	6	2062
904277726319518_2116089085138370	2019-01-07T19:57:09+0000	4051	14	369
904277726319518_2115887345158544	2019-01-07T16:46:31+0000	8755	14	604
904277726319518_2115597338520878	2019-01-07T13:05:26+0000	25359	3046	4844
904277726319518_2115458321868113	2019-01-07T10:58:20+0000	2897	78	270
904277726319518_2114106175336661	2019-01-06T12:25:57+0000	11863	3620	3557
904277726319518_2112860642127881	2019-01-05T15:55:01+0000	60130	171	31080
904277726319518_2112532125494066	2019-01-05T11:12:03+0000	18958	2583	5650
904277726319518_2112065712207374	2019-01-05T02:14:32+0000	31653	24	3135
904277726319518_2111923015554977	2019-01-05T00:21:35+0000	29030	4	4563
904277726319518_2111881632225782	2019-01-04T23:51:56+0000	16766	116	4303
904277726319518_2110110905736188	2019-01-03T18:25:50+0000	101848	227	73245
904277726319518_2110058649074747	2019-01-03T17:39:07+0000	34392	51	4110
904277726319518_2109987885748490	2019-01-03T16:35:55+0000	18751	3	4852
904277726319518_2108514039229208	2019-01-02T15:30:29+0000	51195	523	10951
904277726319518_2108446589235953	2019-01-02T14:36:55+0000	12988	303	1771
904277726319518_2095209093893036	2018-12-24T15:45:57+0000	102261	359	13694
904277726319518_2081860155227930	2018-12-14T23:28:02+0000	6057	14	364
904277726319518_2231163467156802	2018-12-11T23:04:14+0000	5519	54	1654
904277726319518_343073656245492	2018-12-09T00:35:12+0000	4237	22	834
904277726319518_2102879283135749	2018-12-08T21:34:02+0000	4085	28	698
904277726319518_311723449672079	2018-12-01T21:16:10+0000	6204	70	2719
904277726319518_2004489786253942	2018-11-29T23:36:57+0000	7900	120	4927
904277726319518_608869122883689	2018-11-28T21:36:58+0000	8842	193	4400
904277726319518_512687542543640	2018-11-21T19:51:40+0000	6759	61	1717
904277726319518_296039367683417	2018-11-21T18:46:18+0000	6524	177	1932
904277726319518_1290082017799304	2018-11-05T23:54:02+0000	11471	33	1149
904277726319518_2025131917567421	2018-11-05T00:28:58+0000	100876	144	3299
904277726319518_2012077898872823	2018-10-29T02:17:11+0000	100942	202	19286
904277726319518_1972821749687132	2018-10-29T01:25:51+0000	17210	85	4067
904277726319518_2164213310303387	2018-10-28T23:54:34+0000	20695	94	2235
904277726319518_1886255711490923	2018-10-28T23:06:10+0000	53323	900	22892
904277726319518_2010441665703113	2018-10-28T00:56:02+0000	28480	120	8785
904277726319518_2128565730805086	2018-10-27T21:36:09+0000	20934	5558	14422
904277726319518_2010111395736140	2018-10-27T21:09:41+0000	13524	455	28182
904277726319518_317609132355796	2018-10-27T19:07:44+0000	19209	3475	13573
904277726319518_530086114084144	2018-10-27T15:51:22+0000	10810	93	3926
904277726319518_2106909156240590	2018-10-27T15:31:16+0000	7712	78	2216
904277726319518_314931145986169	2018-10-27T15:12:08+0000	13340	229	5723
904277726319518_311758259410810	2018-10-27T14:57:20+0000	14067	243	5613
904277726319518_1107705662723465	2018-10-26T23:51:22+0000	25871	2099	24219
904277726319518_1090510651119009	2018-10-26T20:59:19+0000	20909	316	13339
904277726319518_2008155205931759	2018-10-26T20:59:05+0000	12293	42	3824
904277726319518_2228671397380993	2018-10-26T20:03:06+0000	15211	288	8455
904277726319518_547437895697094	2018-10-26T19:53:49+0000	9517	66	3044
904277726319518_935441083317071	2018-10-26T19:35:46+0000	11429	198	3441
904277726319518_1222571131230044	2018-10-26T18:52:21+0000	17404	737	8577
904277726319518_2008373709243242	2018-10-26T22:19:14+0000	47102	117	44221
904277726319518_2007821475965132	2018-10-26T16:28:45+0000	15353	93	10592
904277726319518_741150492901975	2018-10-26T15:54:04+0000	10946	522	5210
904277726319518_2007766545970625	2018-10-26T15:52:18+0000	17074	167	20369
904277726319518_2164668590211535	2018-10-26T15:31:52+0000	14844	381	13228
904277726319518_347308972708525	2018-10-26T15:06:51+0000	7603	90	3654
904277726319518_322990128299331	2018-10-26T14:47:26+0000	11212	160	8455
904277726319518_314172282710155	2018-10-26T14:30:16+0000	11978	461	8022
904277726319518_308419399753878	2018-10-26T11:34:02+0000	12794	834	5635
904277726319518_2182501178705292	2018-10-26T10:29:32+0000	12740	1004	6409
904277726319518_247889682512026	2018-10-25T23:35:32+0000	13312	277	11998
904277726319518_357810298123423	2018-10-25T21:10:44+0000	25190	2214	17389
904277726319518_2851247354901523	2018-10-25T20:42:30+0000	17134	2105	7903
904277726319518_2006175762796370	2018-10-25T18:23:45+0000	8325	111	9887
904277726319518_283774408934080	2018-10-25T15:49:50+0000	16217	823	7677
904277726319518_2004807789599834	2018-10-24T23:42:23+0000	21345	204	25193
904277726319518_286141395559702	2018-10-24T22:53:32+0000	23224	1086	15099
904277726319518_253923375468787	2018-10-24T22:48:13+0000	28003	383	12578
904277726319518_2067787429940048	2018-10-24T11:31:36+0000	18885	222	8254
904277726319518_2272656659636106	2018-10-24T01:04:28+0000	13772	133	3889
904277726319518_325935494624791	2018-10-24T00:26:53+0000	9870	169	2533
904277726319518_2169052103106623	2018-10-24T00:06:09+0000	8825	84	2549
904277726319518_324780828307314	2018-10-23T23:54:49+0000	9019	75	2112
904277726319518_2004941379796364	2018-10-23T23:41:44+0000	17176	228	7676
904277726319518_317480115718176	2018-10-23T21:57:00+0000	11340	129	4255
904277726319518_554289555010404	2018-10-23T21:15:40+0000	12401	149	4844
904277726319518_349557568952069	2018-10-23T19:14:02+0000	15897	902	7497
904277726319518_306071653557370	2018-10-23T16:38:56+0000	14294	445	5795
904277726319518_183045495971720	2018-10-23T13:53:10+0000	18004	2046	12938
904277726319518_896653450458918	2018-10-23T01:01:43+0000	25711	2579	20908
904277726319518_490529238119039	2018-10-23T00:27:11+0000	16630	246	3342
904277726319518_299724683965192	2018-10-22T22:46:44+0000	17756	3259	9451
904277726319518_2182882465368542	2018-10-22T22:43:19+0000	9612	169	3203
904277726319518_258368278214559	2018-10-22T22:40:50+0000	24391	255	11135
904277726319518_2000917313322215	2018-10-22T18:34:34+0000	9373	73	2944
904277726319518_342397319844318	2018-10-22T14:53:13+0000	10475	255	3571
904277726319518_246945852665312	2018-10-22T14:32:10+0000	11577	279	4716
904277726319518_277706956418800	2018-10-22T14:29:28+0000	9487	74	1956
904277726319518_2003784036347396	2018-10-21T15:07:27+0000	11477	233	2198
904277726319518_283313859056631	2018-10-21T15:02:37+0000	8944	100	1397
904277726319518_252004595662338	2018-10-21T13:41:59+0000	16051	499	4754
904277726319518_179711509620024	2018-10-21T13:00:27+0000	20925	368	6374
904277726319518_480105099149581	2018-10-21T12:34:45+0000	17269	215	4370
904277726319518_1997944630286150	2018-10-21T00:03:35+0000	20987	57	9441
904277726319518_1873393272752220	2018-10-20T23:16:12+0000	20616	258	6852
904277726319518_1271957406279439	2018-10-20T22:30:43+0000	17713	2238	7975
904277726319518_1997638553650091	2018-10-20T20:30:00+0000	11950	2168	7104
904277726319518_1997664293647517	2018-10-20T19:35:56+0000	9894	426	5410
904277726319518_481898018962681	2018-10-20T19:12:38+0000	14891	1502	7474
904277726319518_359740621235071	2018-10-20T16:50:32+0000	9955	1109	2906
904277726319518_555606084893105	2018-10-20T16:33:16+0000	13492	168	2386
904277726319518_2156855454538306	2018-10-20T16:19:36+0000	12645	219	3517
904277726319518_159544618330696	2018-10-20T16:18:10+0000	7127	46	831
904277726319518_182105812673902	2018-10-20T15:27:19+0000	14357	141	2978
904277726319518_340942240006692	2018-10-20T13:47:57+0000	18059	788	7501
904277726319518_533486050431283	2018-10-20T13:13:57+0000	12422	2146	7092
904277726319518_2090171801296496	2018-10-20T13:05:53+0000	5342	96	1811
904277726319518_741072702905581	2018-10-20T13:01:30+0000	7410	104	1594
904277726319518_1906488216103770	2018-10-20T12:48:30+0000	13374	192	3944
904277726319518_313532762771260	2018-10-20T12:41:30+0000	11576	129	3568
904277726319518_1996195157127764	2018-10-19T23:47:17+0000	14961	206	9033
904277726319518_327545611354824	2018-10-19T23:27:29+0000	14760	1733	5087
904277726319518_2031606660232028	2018-10-19T22:51:11+0000	30108	577	10058
904277726319518_587037195045173	2018-10-19T18:10:51+0000	15082	286	5756
904277726319518_1422072547895760	2018-10-19T16:34:12+0000	12170	1607	5187
904277726319518_321132581803525	2018-10-19T15:52:26+0000	7135	581	2254
904277726319518_2114101825517228	2018-10-19T14:45:44+0000	10944	1472	4806
904277726319518_292005268190324	2018-10-19T13:39:50+0000	10532	697	3150
904277726319518_486071285210845	2018-10-18T20:04:38+0000	11235	2940	6029
904277726319518_1993865667360713	2018-10-18T19:11:21+0000	19778	563	13493
904277726319518_2236927859928538	2018-10-18T18:01:14+0000	6894	301	3398
904277726319518_1966059326774245	2018-10-18T17:56:25+0000	17496	1896	20390
904277726319518_1993686207378659	2018-10-18T17:23:57+0000	7873	222	8384
904277726319518_1915637512065676	2018-10-18T15:16:32+0000	9193	1059	5544
904277726319518_577544252660420	2018-10-18T13:10:15+0000	9543	1293	7154
904277726319518_2209308999345049	2018-10-18T12:40:53+0000	6363	325	2774
904277726319518_1992520954161851	2018-10-18T01:07:09+0000	9756	73	1669
904277726319518_1992452077502072	2018-10-18T00:03:20+0000	21899	190	9784
904277726319518_2374933882536680	2018-10-17T22:10:19+0000	15336	737	12363
904277726319518_1992076074206339	2018-10-17T19:23:58+0000	25288	501	25583
904277726319518_164844434462240	2018-10-17T16:14:49+0000	8366	956	3959
904277726319518_1991743714239575	2018-10-17T15:44:45+0000	18177	27	10050
904277726319518_2117071491941966	2018-10-17T13:47:03+0000	12587	3090	12102
904277726319518_311105863003606	2018-10-17T00:21:35+0000	11330	893	9371
904277726319518_1990563791024234	2018-10-16T23:48:35+0000	11484	546	25727
904277726319518_2675105195849730	2018-10-16T19:58:54+0000	9421	1981	5491
904277726319518_2062724187113213	2018-10-16T19:10:45+0000	9825	159	2167
904277726319518_261089987925869	2018-10-16T18:05:57+0000	12172	237	2825
904277726319518_485925275254680	2018-10-16T15:26:25+0000	24422	3689	15257
904277726319518_189155221974471	2018-10-16T14:05:03+0000	20529	882	6212
904277726319518_1988742877872992	2018-10-16T00:13:06+0000	5822	491	3901
904277726319518_953882944808047	2018-10-16T00:05:36+0000	7004	100	1777
904277726319518_335238760582431	2018-10-15T22:34:25+0000	10410	592	5392
904277726319518_262626481059995	2018-10-15T22:25:46+0000	9715	115	2389
904277726319518_529390944139521	2018-10-15T20:50:00+0000	5568	42	4103
904277726319518_333635473859957	2018-10-15T20:02:37+0000	9822	396	22636
904277726319518_770642973267313	2018-10-15T16:50:00+0000	15022	323	63574
904277726319518_340637680021322	2018-10-15T16:10:00+0000	25606	129	37023
904277726319518_525835491175116	2018-10-15T15:36:30+0000	11646	1493	6031
904277726319518_1987897997957480	2018-10-15T15:30:01+0000	9880	2091	14356
904277726319518_255428838508479	2018-10-15T14:41:17+0000	46159	324	40296
904277726319518_197762647795766	2018-10-15T14:06:33+0000	11420	3246	7409
904277726319518_1987814337965846	2018-10-15T13:54:33+0000	20098	65	7597
904277726319518_2109720349052489	2018-10-15T12:36:07+0000	7718	716	3274
904277726319518_241952379820664	2018-10-15T11:42:56+0000	8163	587	4542
904277726319518_308393743324465	2018-10-14T15:21:24+0000	13379	2171	10413
904277726319518_1731672780278323	2018-10-14T15:10:04+0000	6426	443	1716
904277726319518_313540129461035	2018-10-14T14:06:07+0000	12318	1143	8931
904277726319518_1985958198151460	2018-10-14T13:11:00+0000	20700	268	11521
904277726319518_271669950144363	2018-10-14T00:00:03+0000	13387	181	15405
904277726319518_274769466486039	2018-10-13T20:06:46+0000	23476	665	34272
904277726319518_1991839387543362	2018-10-13T19:05:00+0000	17187	189	6191
904277726319518_1984716434942303	2018-10-13T18:11:36+0000	16735	132	12969
904277726319518_294968874656482	2018-10-13T16:24:14+0000	8196	147	6582
904277726319518_1504566069675665	2018-10-13T13:58:13+0000	10046	1005	4176
904277726319518_347159262721282	2018-10-13T13:46:39+0000	11153	858	6122
904277726319518_993582100847704	2018-10-13T00:47:58+0000	16106	371	3549
904277726319518_748586535504477	2018-10-12T22:58:21+0000	12997	259	11520
904277726319518_726514461018894	2018-10-12T18:00:41+0000	13094	147	18845
904277726319518_173240643584829	2018-10-12T15:53:16+0000	15846	347	27121
904277726319518_421218511741285	2018-10-12T15:20:00+0000	19233	159	8209
904277726319518_1927567350885934	2018-10-12T13:56:53+0000	10794	1146	5351
904277726319518_253893828662376	2018-10-12T13:36:07+0000	9508	1308	5224
904277726319518_310657283084544	2018-10-12T12:57:09+0000	15665	184	7921
904277726319518_258848141440625	2018-10-12T12:07:28+0000	13956	577	7778
